,id,vehicle_vin,vehicle_mileage,vehicle_lead_source,seller_type,num_auctions,valuation_autozen_low,valuation_autozen_high,valuation_cbb_trade_in_low,valuation_cbb_trade_in_high,valuation_cbb_base_retail_avg,valuation_highest_bid_amount,valuation_seller_asking_price,valuation_starting_price
3741,25TWBtEoYmHxPbZxx9g4yoNfYTa,,40000.0,MQL,consumer,1,25769.0,28156.0,25018.0,27336.0,,,,26542.0
3742,25tXJSCkQifuEngmHsSb5KwslQA,,32000.0,MQL,consumer,1,30179.0,32857.0,29300.0,31900.0,,,,31084.0
3743,25tXTElbHXQFciIcd3LPyloAaqz,,28000.0,MQL,consumer,1,17407.0,18952.0,16900.0,18400.0,,,,17929.0
3744,25tYqhh6FzOAcquIrjvxu3qHCko,1C6SRFHM3MN512974,19438.0,DDC,consumer,1,75328.0,82094.0,73134.0,79703.0,,77588.0,0.0,90000.0
3745,25TZB3XsXbTZCK7Q6tvNiRP6obH,2HGFC1F95GH100051,124345.0,MQL,consumer,1,17240.0,18778.0,16738.0,18231.0,,16500.0,0.0,16500.0
3746,25tZM9PI0hsHLEkMQOvw6M1eDk0,5J6TF2H53EL800668,98359.0,MQL,consumer,1,18926.0,20666.0,18375.0,20064.0,,20700.0,,19494.0
3747,25TzszakRmOEzO0q7DDn4fVqxop,,25000.0,MQL,consumer,1,21649.0,23566.0,21018.0,22880.0,,,,22298.0
3748,25U02E08gBisesVaBOVDWYqX8nO,,25000.0,MQL,consumer,1,25602.0,27872.0,24856.0,27060.0,,,,26370.0
3749,25U36sEtY6v2l8e8nuAIH0jao8L,JM1BN1W33H1133603,75341.0,MQL,consumer,2,18364.0,20051.0,17829.0,19467.0,,18915.0,,18915.0
3750,25U9qUtqHUuoPCYgDb5Kb735e17,,105000.0,MQL,consumer,1,33903.0,37013.0,32916.0,35935.0,,,,34920.0
3751,25UArw0WGGN3fyaogkEVQl5bIEI,,14713.0,MQL,consumer,1,59405.0,64679.0,57675.0,62795.0,,,,61187.0
3752,25UAW7emKqXiLXgqZtazWCUa0ES,,14173.0,MQL,consumer,1,79352.0,86406.0,77041.0,83889.0,,,,81733.0
3753,25UcfDSkknFY7umKQfDj5lGagX3,JF2SKEGC3KH589048,33871.0,DDC,consumer,1,29597.0,32232.0,28735.0,31293.0,,32000.0,0.0,34000.0
3754,25UdjVxUNkscMfHQ47JKGsNhKyX,5XYZUDLBXHG385251,87790.0,DDC,consumer,1,17579.0,19186.0,17067.0,18627.0,,20000.0,,18106.0
3755,25uEUwCQPStC37RQgoeTMrKz2Ni,1FADP3R43HL334821,62218.0,DDC,consumer,1,17067.0,18592.0,16570.0,18050.0,,0.0,0.0,17579.0
3756,25uFNISTmeUT386XX08M3jd4nKS,WDDHF8BB5GB175363,137617.0,DDC,consumer,1,20384.0,22300.0,19790.0,21650.0,,22200.0,28000.0,20996.0
3757,25Uk3nKzE0KLAHoUhUp3CSFoXID,1N4AL3AP3FN330659,123922.0,DDC,consumer,1,9486.0,10352.0,9210.0,10050.0,,0.0,13000.0,9000.0
3758,25UKnZBvLOzRokWflNxNY5Vxu9n,3VW267AJ1GM318091,110697.0,MQL,consumer,1,9972.0,10875.0,9682.0,10558.0,,12100.0,0.0,9000.0
3759,25UM0GlcBAU2CGOmyE7ZASxsOlv,,25000.0,MQL,consumer,1,25602.0,27872.0,24856.0,27060.0,,,,26370.0
3760,25UM2mkgIQFvdZz3XMmrU8cBNYd,,5100.0,MQL,consumer,1,39009.0,42468.0,37873.0,41231.0,,,,40179.0
3761,25UQgkKdn4JMsY0VdiG6CzwK31S,,89900.0,DDC,consumer,1,13884.0,15203.0,13480.0,14760.0,,,,14301.0
3762,25uzMhhKuuzgMPx57E9KKUdHy64,,30000.0,MQL,consumer,1,31911.0,34776.0,30982.0,33763.0,,,,32868.0
3763,25UZVJ7bKv1x0DYv67Wbv2o4tOs,,76500.0,DDC,consumer,1,16192.0,17654.0,15720.0,17140.0,,,,16678.0
3764,25V0rrSF8NVzMoW7UZHDYdMumRO,5TDGZRBH1MS156191,14340.0,MQL,consumer,1,44786.0,65976.0,43482.0,64054.0,,51600.0,,46130.0
3765,25v3BGSrzjwM0JJlwMdQES63eZV,,105000.0,MQL,consumer,1,24535.0,26801.0,23820.0,26020.0,,,,25271.0
3766,25v6ubyrGiQ7r2mzF4aKCWPgKxh,5UXTR9C57JLA44559,78624.0,MQL,consumer,1,33846.0,36903.0,32860.0,35828.0,,34861.0,0.0,34861.0
3767,25V7czmCmAp37CP2eG4ioAZHazg,,25000.0,MQL,consumer,1,25602.0,27872.0,24856.0,27060.0,,,,26370.0
3768,25vdRfiMAMLkriGugNnRS7j7jVf,2C4RDGBG9ER222290,114004.0,DDC,consumer,1,9301.0,10156.0,9030.0,9860.0,,10100.0,13000.0,9580.0
3769,25ve0HlQwNMvTmAKJ6s8hISpuQ4,1HGCR2F68GA804370,101933.0,DDC,consumer,1,17088.0,18653.0,16590.0,18110.0,,19300.0,21000.0,17601.0
3770,25veiY1wRb9t1SagdjdPxuHIOXH,JTELU5JRXM5928107,10384.0,DDC,consumer,1,64427.0,70153.0,62550.0,68110.0,,68000.0,72000.0,68000.0
3771,25vfJM8iziLUd0wMH8S4oUI69Eg,5XYZU3LB4HG483072,90358.0,DDC,consumer,1,15347.0,16779.0,14900.0,16290.0,,16200.0,23000.0,15807.0
3772,25vi4uxzmZufNb0wvcGaJosGAkO,1C4PJMDB4FW678531,47464.0,MQL,consumer,1,18777.0,20446.0,18230.0,19850.0,,19340.0,,19340.0
3773,25viLyOzZdiJZjF8M8cx6m7mkVu,KNDPM3AC1H7248564,29420.0,MQL,consumer,1,17857.0,19442.0,17337.0,18876.0,,20700.0,,18393.0
3774,25VJCYe2Au0Ox7fyb4D9qjcfAHM,,70000.0,MQL,consumer,1,18416.0,41940.0,17880.0,40718.0,,,,18968.0
3775,25VJK44aqjttf3OxjMryg5ngNrG,,70000.0,MQL,consumer,1,21768.0,23774.0,21134.0,23082.0,,,,22421.0
3776,25VJU8AZOOI31vSFfehKh7sZ8Os,,14000.0,MQL,consumer,1,30783.0,33514.0,29886.0,32538.0,,,,31706.0
3777,25vRcJl8jpZj5qITg7nNhENPDgo,,50000.0,MQL,consumer,1,37523.0,40922.0,36430.0,39730.0,,,,38649.0
3778,25vRUO1huaqpNnjlOczNc4cPxgu,,25000.0,MQL,consumer,1,19467.0,21197.0,18900.0,20580.0,,,,20051.0
3779,25vtuxl0CMDGxGftr1SoV5T3hQT,2T1BURHE7JC116546,93077.0,MQL,consumer,1,16052.0,17569.0,15584.0,17057.0,,17000.0,0.0,18000.0
3780,25vuL3SAvToHxHQVCnAGzZ1hLQg,3VV2B7AX5JM104877,120619.0,DDC,consumer,1,18853.0,20813.0,18304.0,20207.0,,22300.0,,19419.0
3781,25vV3B8lLdXrME4Ns14wyiRaxya,JTJBM7FX1B5027818,77853.0,MQL,consumer,1,23288.0,25363.0,22610.0,24624.0,,26500.0,0.0,23987.0
3782,25w2AEWuZ3QmQTkTDapWmSqcTMV,,45000.0,DDC,consumer,1,41838.0,45604.0,40619.0,44276.0,,,,43093.0
3783,25W828Vqj3ahhMc8rXJOCink8rf,WDDMH4EB3FJ323415,138661.0,DDC,consumer,1,10393.0,11330.0,10090.0,11000.0,,0.0,12000.0,10705.0
3784,25w9RdIICoFt02LMqcmlivgrdAW,,98300.0,MQL,consumer,1,18926.0,20666.0,18375.0,20064.0,,,,19494.0
3785,25WAgFxzQFe2iqnd7QFqEXaqhFH,1C4RJFCT6DC510046,142876.0,DDC,consumer,2,15749.0,17242.0,15290.0,16740.0,,17200.0,17800.0,17000.0
3786,25wAnfCCtPB0WMx3LvZB2IaIPq4,3C3CFFBR2ET194622,78561.0,MQL,consumer,3,5569.0,6418.0,5407.0,6231.0,,6050.0,0.0,5836.0
3787,25wAsLg4RQ63nFvhabiLgd3NBKD,,78561.0,MQL,consumer,1,4720.0,10609.0,4583.0,10300.0,,,,4862.0
3788,25wBhU0OCRRzKSnxWwpBFU6afmZ,4JGDF7DE2JB085570,16678.0,DDC,consumer,1,84997.0,92553.0,82521.0,89857.0,,0.0,0.0,75000.0
3789,25wCwjeF3ov9tO7IVO9TMTXCsTh,SALWS2RU3LA885968,29818.0,DDC,consumer,1,87770.0,95663.0,85214.0,92877.0,,93000.0,0.0,98000.0
3790,25WD8ka9tRbvBb5BI1a1wEqESnr,,68000.0,MQL,consumer,1,41436.0,45239.0,40229.0,43921.0,,,,42679.0
3791,25wDjpcV4Yk7Qv981zFGSPNnMpP,1FATP8UH9L5148426,32010.0,MQL,consumer,1,33864.0,36930.0,32878.0,35854.0,,38300.0,0.0,39000.0
3792,25wdo9Jh71TwuGLI0VLnqg7L3Lu,3GTU2UEC8FG467516,116964.0,DDC,consumer,1,21285.0,23239.0,20665.0,22562.0,,23500.0,,21924.0
3793,25Wfd9DQzllpC6Y2UfJCvKO76ed,,3100.0,MQL,consumer,1,25684.0,27965.0,24936.0,27150.0,,,,26455.0
3794,25WFg3W9jH4MWoZPnlqxCxCiF10,3LN6L2LU6FR618715,136745.0,DDC,consumer,1,15646.0,17047.0,15190.0,16550.0,,0.0,18000.0,15000.0
3795,25WfkhPBpCdBolqt0ZSw06yfg4g,,2500.0,MQL,consumer,1,24401.0,26565.0,23690.0,25791.0,,,,25133.0
3796,25WfSU7QJ9azVNSwyu4ckjkLQlK,,5700.0,DDC,consumer,1,32832.0,35745.0,31876.0,34704.0,,,,33817.0
3797,25WHcrSwTGGwiHIN4D2CZwpdmbT,1C4PJMAB3FW662194,85327.0,MQL,consumer,1,13872.0,22013.0,13468.0,21372.0,,17900.0,,14288.0
3798,25wHN1fYEpiott1htRfnp16WB0c,4T1BF1FK1EU738424,110578.0,DDC,consumer,1,11670.0,12824.0,11330.0,12450.0,,14500.0,16500.0,12020.0
3799,25wmTnhE1qvoRdyXSr71dZEjVzT,,137000.0,MQL,consumer,1,10063.0,10970.0,9770.0,10650.0,,,,10365.0
3800,25wNf3GzOl57GrG3YPVylgd0wwR,JF1ZCAC13D1605791,140307.0,DDC,consumer,1,10259.0,11237.0,9960.0,10910.0,,10567.0,15000.0,10567.0
3801,25WO0F5TYjud2qiAQUZbpjCpo2e,WBS3R9C54FK330843,86927.0,DDC,consumer,1,43147.0,46999.0,41890.0,45630.0,,0.0,53000.0,44441.0
3802,25Wp111PtaVhoUMTl7E0mKBLA7b,,44000.0,MQL,consumer,1,68135.0,74191.0,66150.0,72030.0,,,,70179.0
3803,25Wp8rFU7D9lySNWjtOmRIaXChS,JTDKARFP9J3101021,29014.0,MQL,consumer,1,27594.0,30044.0,26790.0,29169.0,,31600.0,,28422.0
3804,25WPmCUZN7zSo70dUeEMhrCL94a,5YJ3E1EA9NF153877,33.0,DDC,consumer,1,58865.0,64097.0,57150.0,62230.0,,60631.0,63000.0,60631.0
3805,25WpMnwNHrrsh87S9nLI2RG23mh,,44000.0,MQL,consumer,1,68135.0,74191.0,66150.0,72030.0,,,,70179.0
3806,25WQ9Dw28l96jCeFdhsZymXeanh,7SAYGDEE7NF314153,4258.0,DDC,consumer,1,82740.0,90094.0,80330.0,87470.0,,,,85222.0
3807,25WQPm1ysNGtTzFQ54KZ47avPg3,5YJYGDED6MF111371,6849.0,DDC,consumer,1,76014.0,82771.0,73800.0,80360.0,,78294.0,,78294.0
3808,25Wx89K3V9VOSFy0aS8RfvMIBbe,,2000.0,MQL,consumer,1,78239.0,85191.0,75960.0,82710.0,,,,80586.0
3809,25wXp6Az2zEEtpZZ4tMk4CVId3s,WVWVA7AU4KW145314,39953.0,MQL,consumer,1,40675.0,44292.0,39490.0,43002.0,,0.0,0.0,46000.0
3810,25wXsPoMcWB6MfMyj89sR4jDi6t,5N1AT2MT0HC759801,55566.0,MQL,consumer,1,19956.0,21735.0,19375.0,21102.0,,21600.0,,20555.0
3811,25WxT1zUATFqF06OFmuCi9tjKRe,WDDLJ7GB9HA204074,44243.0,DDC,consumer,1,68135.0,74191.0,66150.0,72030.0,,0.0,69000.0,67000.0
3812,25wYQwrzxnxAzXqtY1wM5l1p6Ca,,39900.0,MQL,consumer,1,40675.0,44292.0,39490.0,43002.0,,,,41895.0
3813,25wZRG5MSDErnwT9rXb0piEc9UI,1C6RR7GTXDS629952,136117.0,MQL,consumer,1,17293.0,18879.0,16789.0,18329.0,,17812.0,0.0,21000.0
3814,25x2pgch072FQeZSJ2v97zDJsrz,3VWL17AJ9HM277679,107063.0,MQL,consumer,1,18489.0,20137.0,17950.0,19550.0,,0.0,0.0,18000.0
3815,25X7eUoX3RQ4dLJaLFmmj9GpGpb,,97000.0,MQL,consumer,1,26893.0,29314.0,26110.0,28460.0,,,,27700.0
3816,25X96qLxbW0ZzECs6GrDHcIMEWu,WDDGJ8JB1FG418485,35950.0,MQL,consumer,1,27120.0,29533.0,26330.0,28673.0,,27934.0,,27934.0
3817,25X9U7TAUIu3iTNCwzNXhPKQwYX,SALYL2EN2KA779854,41335.0,MQL,consumer,1,60530.0,65913.0,58767.0,63993.0,,,,62346.0
3818,25XADCnZIBtZwKDskwCTDns7YJu,,14000.0,MQL,consumer,1,79352.0,86406.0,77041.0,83889.0,,,,81733.0
3819,25XaMD4TcEUUegrbAk6lXU6iu1W,,134000.0,MQL,consumer,1,17685.0,19256.0,17170.0,18695.0,,,,18216.0
3820,25XaXPVxxCoObkGQpAY8tF30Vbt,,134000.0,MQL,consumer,1,16221.0,17665.0,15749.0,17150.0,,,,16708.0
3821,25XB7To8gfq80tZ975gzdedcqO9,2C3CCABG9HH646136,92114.0,DDC,consumer,1,22001.0,24009.0,21360.0,23310.0,,0.0,28950.0,22661.0
3822,25XBJxYvmsNZlrIXXmEfUmfuEgn,,55000.0,MQL,consumer,1,11584.0,12625.0,11247.0,12257.0,,,,11932.0
3823,25XBPZapUHu7SAo7ukuWf9p3jk6,5TFDZ5BN8HX026068,49838.0,MQL,consumer,1,37308.0,40617.0,36221.0,39434.0,,43000.0,,38427.0
3824,25XBsFftGveJMjls9LVznBRvQv4,5TDKZ3DC7KS012523,63663.0,DDC,consumer,1,30910.0,33722.0,30010.0,32740.0,,35300.0,42500.0,31837.0
3825,25xPN6uJmUh5Ge17znHjW0deyff,,74000.0,MQL,consumer,1,42275.0,46151.0,41044.0,44807.0,,,,43543.0
3826,25xPV2vylyZ6aXqJVptmvAewGcx,,14000.0,MQL,consumer,1,47583.0,51804.0,46197.0,50295.0,,,,49010.0
3827,25xVyJ4knGaD0Hy9KRBb5eAfB84,5YMKW8C33H0U71882,73954.0,MQL,consumer,1,69723.0,76121.0,67692.0,73904.0,,0.0,0.0,70000.0
3828,25yguUIOeU0Py0zhKDW6gdLwqIU,2HGFB2F78FH020474,102005.0,DDC,consumer,1,13266.0,14461.0,12880.0,14040.0,,13764.0,,13664.0
3829,25yuuV3CcMI9ALzn3VVyT4rkolR,JTHC81D2XK5034622,30551.0,MQL,consumer,1,38671.0,42100.0,37545.0,40874.0,,40031.0,0.0,40000.0
3830,25Z5jUkjAiGCwHdw8IrhMooCTqn,3HGGK5H77GM100905,157037.0,MQL,consumer,1,12009.0,13516.0,11659.0,13122.0,,,,12369.0
3831,25Z5ZkagKuPFimXjtkj4vL6fb3y,,35000.0,DDC,consumer,1,35931.0,39125.0,34884.0,37985.0,,,,37009.0
3832,25Z7p4uJQTd13mI8KbreyObDY83,KMHHU6KJ0FU127148,50887.0,DDC,consumer,1,17293.0,18830.0,16789.0,18282.0,,17812.0,,17812.0
3833,25z8DcYqTxk3KuCq4JE9Qdd1XZV,19UDE2F87JA800805,39365.0,MQL,consumer,1,26979.0,29369.0,26193.0,28514.0,,,,27788.0
3834,25ZAAee0TWZrVln04twCjam9GpS,,109000.0,MQL,consumer,1,40829.0,44661.0,39640.0,43360.0,,,,42054.0
3835,25ZBa075d1tVx0FtxcCz4j56vc7,5GAEVCKW6LJ181504,25810.0,MQL,consumer,1,53602.0,58369.0,52041.0,56669.0,,,,55210.0
3836,25ZCgdhiVTln299yI6wtncpzNft,,120000.0,MQL,consumer,1,30746.0,34588.0,29850.0,33581.0,,,,31668.0
3837,25Zcz3wZHsUOVwcOTbpebV40ULr,WBAUP7C57DVP24125,150186.0,DDC,consumer,1,8593.0,9442.0,8343.0,9167.0,,8851.0,0.0,13000.0
3838,25Zf2iAFo0I5DqHIyCWN2tfvRRw,JM1DKDC70J0300103,62299.0,DDC,consumer,1,18633.0,20353.0,18090.0,19760.0,,0.0,23000.0,19192.0
3839,25ZgkcCdoCbSO6MuibrxGc9WJKY,JTNK4RBE4K3031341,18267.0,DDC,consumer,1,21929.0,23875.0,21290.0,23180.0,,0.0,27000.0,22587.0
3840,25Zgp8ULtkDzNkFdDSGOyK21CwN,,35899.0,DDC,consumer,1,21728.0,23658.0,21095.0,22969.0,,,,22380.0
3841,25ZhUv8FasqrVxqxamG1UtL0j7U,,11500.0,DDC,consumer,1,43940.0,47844.0,42660.0,46450.0,,,,45258.0
3842,25zIFJonXIVXJQHAygbaaYvM517,2T3ZFREV2GW253468,57531.0,MQL,consumer,1,20299.0,22099.0,19708.0,21455.0,,22400.0,,20908.0
3843,25ziIO3FQS2jMQQkLlNnfH4y6z3,,2000.0,MQL,consumer,1,40060.0,43613.0,38893.0,42343.0,,,,41262.0
3844,25ZJCqXfcibVGhiLlJNi8ntoTp2,1C6SRFDT7KN527794,33965.0,DDC,consumer,1,45627.0,49682.0,44298.0,48235.0,,49100.0,0.0,50000.0
3845,25zKgu1Hpe4MNUx58ouYTw9VheT,WBAFU9C57CC787944,137104.0,MQL,consumer,4,15067.0,16442.0,14628.0,15963.0,,15600.0,,15519.0
3846,25ZkSZ6JpWE3ozm2yqbNhmEUkqH,5FNRL6H7XLB011662,29215.0,MQL,consumer,1,44551.0,48557.0,43253.0,47143.0,,45888.0,,45888.0
3847,25ZMkC7lbsJUVh1epyfJhcTEaRn,,31500.0,DDC,consumer,1,23082.0,25132.0,22410.0,24400.0,,,,23774.0
3848,25ZN2Pz1EQzVAME4p2WZWLnEyDG,JTJBARBZ6F2026182,117601.0,DDC,consumer,2,21378.0,23353.0,20755.0,22673.0,,28700.0,,22019.0
3849,25ZpR27OkjH28ZAoFH09m2DGxan,,79300.0,MQL,consumer,1,24710.0,26965.0,23990.0,26180.0,,,,25451.0
3850,25ZQ88ddCFThrvPW8ADngDx8dvP,JA32U2FU9CU601745,123072.0,DDC,consumer,1,4562.0,5411.0,4429.0,5253.0,,,,4699.0
3851,25zQEe5BiRnWWDJe1Rcexn2GJis,1C6SRFLT7LN144411,20096.0,MQL,consumer,1,51154.0,55703.0,49664.0,54081.0,,55600.0,0.0,65000.0
3852,25zSSXUfiH48QYqzjUZY2KRCPZv,,60000.0,MQL,consumer,1,31583.0,34511.0,30663.0,33506.0,,,,32530.0
3853,25zTBaWoLJWqJtG9Cleh6d4cwee,,26000.0,MQL,consumer,1,51154.0,55703.0,49664.0,54081.0,,,,52689.0
3854,25zTJYIzK28JOOCwwwJcBjH47jB,,20000.0,MQL,consumer,1,51154.0,55703.0,49664.0,54081.0,,,,52689.0
3855,25ZuHuzPTXPU68tqJaMSnr8Ngcl,2C4RDGBG2GR394311,140233.0,DDC,consumer,1,11045.0,12116.0,10723.0,11763.0,,,,11376.0
3856,25ZVecQ0MPLrIQUQtZGIKK4j4Mz,5YJ3E1EA9MF143753,731.0,DDC,consumer,1,53261.0,57989.0,51710.0,56300.0,,55100.0,68000.0,54859.0
3857,25ZvZO1ThjDQkCVkWEiXjp7PxYU,2C3CDZAG3GH218459,111381.0,DDC,consumer,1,25048.0,27339.0,24318.0,26543.0,,0.0,0.0,24250.0
3858,25zwgQBEvJ9HWOjhjZQEMs18n7n,,40000.0,MQL,consumer,1,32729.0,35796.0,31776.0,34753.0,,,,33711.0
3859,25zwnKtOWL3wnRljSLJK4HHeWMB,,24000.0,MQL,consumer,1,36792.0,40176.0,35720.0,39006.0,,,,37896.0
3860,25zwqbcWaKghwSNm81JPBz7oGgq,,24000.0,MQL,consumer,1,35699.0,38935.0,34659.0,37801.0,,,,36770.0
3861,25Zz7iM32yMXgLA4jB8tw6qmdXw,KNDJ33AU9L7093501,105000.0,DDC,consumer,1,16423.0,18481.0,15945.0,17943.0,,20100.0,,16916.0
3862,25ZZMMlwxgKxBBoQt0QamCwDh9W,,10500.0,MQL,consumer,1,35477.0,38627.0,34444.0,37502.0,,,,36541.0
3863,260QPhYszwSJsVa1Oc2zXvqoJfU,,35000.0,MQL,consumer,1,26471.0,28819.0,25700.0,27980.0,,,,27265.0
3864,260QYz3rim7JaOZUKL9B0f7FA7u,,32000.0,MQL,consumer,1,30179.0,32857.0,29300.0,31900.0,,,,31084.0
3865,260SEl1tSXwum1lnwM5ky4w4IYn,,56000.0,MQL,consumer,1,33068.0,36014.0,32105.0,34965.0,,,,34060.0
3866,261bgxByka7mR6fRQZ4owNHIOIQ,1FA6P8CF1J5150715,18269.0,MQL,consumer,2,33799.0,36802.0,32815.0,35730.0,,35129.0,,34813.0
3867,261c26NPdKbjA2qlDVOEpP9ZjBM,,40000.0,MQL,consumer,1,33366.0,36431.0,32394.0,35370.0,,,,34367.0
3868,261cLg614AqmdbAoxQPzzna8AuA,,25000.0,MQL,consumer,1,22300.0,24273.0,21650.0,23566.0,,,,22969.0
3869,261d5rMrZjqxTsomHUwGf3Cl9ln,4S3BMGD6XE1006152,80752.0,MQL,consumer,1,11341.0,12360.0,11011.0,12000.0,,12500.0,,11681.0
3870,261dz6imKslBj0k0Fk0ViUcwn8R,5YJ3E1EA1MF062245,12621.0,MQL,consumer,1,53261.0,57989.0,51710.0,56300.0,,59800.0,,54859.0
3871,261YPlPzJFYh56q1YALoccgVFb1,,136554.0,MQL,consumer,1,3097.0,3946.0,3007.0,3831.0,,,,3190.0
3872,261yuDnMIIbf5D03dwIfFbvLDyI,5UXKU2C39H0X47086,30250.0,MQL,consumer,1,49087.0,53444.0,47657.0,51887.0,,52000.0,0.0,52000.0
3873,2621I2MmyRaAJEV3Sf303AhBkuS,2HKRW2H93KH137329,56135.0,MQL,consumer,2,33068.0,36014.0,32105.0,34965.0,,35600.0,,34060.0
3874,2627ZjuZJnRI4MyOSiQ8Bw3luYL,WAUKFCFL5CA039852,146537.0,MQL,consumer,1,8800.0,9674.0,8544.0,9392.0,,,,9064.0
3875,2629jTd6DzldZG9RkQLTilKZmOG,WMZ23BS06N3N49698,1072.0,MQL,consumer,1,49677.0,54087.0,48230.0,52512.0,,0.0,0.0,49000.0
3876,262dy9dptRcFTtA7Kw24Epw3C9C,,106000.0,MQL,consumer,1,30218.0,32929.0,29338.0,31970.0,,,,31125.0
3877,262gffFPh4oD5pwmkD2GMl7GQQ0,,108000.0,MQL,consumer,1,5983.0,14450.0,5809.0,14029.0,,,,6162.0
3878,262hBB6b0AP5QwDgsruzdzEAOq7,,108000.0,MQL,consumer,1,5284.0,6108.0,5130.0,5930.0,,,,5443.0
3879,262hLkIm1qeXVjQFOwS2VTxwKSE,,108000.0,MQL,consumer,1,6314.0,7138.0,6130.0,6930.0,,,,6503.0
3880,262kLXizV61MfsHzZyacDFlmjkr,3KPA25AB1JE020472,112080.0,DDC,consumer,1,10465.0,11515.0,10160.0,11180.0,,10779.0,,10779.0
3881,262ntjevAcSDU03juMyGoYdfNvo,KMHC85LH0HU009205,108463.0,MQL,consumer,2,18120.0,19733.0,17592.0,19158.0,,22900.0,0.0,20000.0
3882,262ToSo91alJoGc55k5lqad3L4c,3VWLL7AJXDM420305,129083.0,MQL,consumer,6,9272.0,10131.0,9002.0,9836.0,,9550.0,,9550.0
3883,262uil57fCYYBfEOtQK8ie0ViX8,,24000.0,MQL,consumer,1,21154.0,23032.0,20538.0,22361.0,,,,21789.0
3884,262uiO9VEFsmYPm83pMziFlW378,,143000.0,MQL,consumer,1,30090.0,32777.0,29214.0,31822.0,,,,30993.0
3885,263yyqCgeag5rggjQlKnSskHecl,,30000.0,MQL,consumer,1,80309.0,87488.0,77970.0,84940.0,,,,82718.0
3886,264fWkCCV7j4iWFPPXlYFg3UXHY,3N1AB8DV1LY205813,38608.0,DDC,consumer,1,21815.0,23865.0,21180.0,23170.0,,0.0,25500.0,22469.0
3887,264g2ucHx3wqJX0foqPDagsACHB,JF1ZCAC10F8606827,41000.0,DDC,consumer,1,17263.0,18798.0,16760.0,18250.0,,0.0,20000.0,17781.0
3888,264gdKMozcxqlCppOh0LnyT1TPl,WBA7F2C57KB240635,8729.0,DDC,consumer,1,71008.0,77322.0,68940.0,75070.0,,0.0,0.0,73138.0
3889,264Gy3z9owrMKIGl8qkkCP1tGlw,3VW1K7AJ7EM350497,87657.0,MQL,consumer,1,6525.0,7374.0,6335.0,7159.0,,7100.0,,6721.0
3890,264Hsssw4SWY74dZIYKGtcR5VRH,,21000.0,MQL,consumer,1,35382.0,38531.0,34351.0,37409.0,,,,36443.0
3891,264IlFqcgY43jjBp7kJuM6QXFQq,2C3CDXJG5GH229032,120526.0,DDC,consumer,1,23870.0,25992.0,23175.0,25235.0,,,,24586.0
3892,264IY6p9WGEi76LBdH4h3eaZzLu,5UXWX9C59D0D05683,114907.0,MQL,consumer,1,11780.0,13025.0,11437.0,12646.0,,13800.0,0.0,13600.0
3893,264l7mI60TnujgTzOeQAxwOeslC,1HGCR3F93FA801102,106908.0,DDC,consumer,1,16316.0,17791.0,15841.0,17273.0,,17700.0,,16805.0
3894,264mhRR1iEyN1UPoselmaYyYjJT,,19000.0,MQL,consumer,1,38615.0,42045.0,37490.0,40820.0,,,,39773.0
3895,264n4qAgRz6OwALp8LVluNaQGsO,WBA73AK01L7F75194,19000.0,MQL,consumer,1,38615.0,42045.0,37490.0,40820.0,,,,39773.0
3896,264n843slbDgLOuCju1SAC2F19S,5UXTR9C50JLC80762,88864.0,DDC,consumer,1,30529.0,33413.0,29640.0,32440.0,,30400.0,40000.0,30000.0
3897,264Pzi7i38dSrz6hXiBPUQuULph,,73698.0,DDC,consumer,1,69723.0,76121.0,67692.0,73904.0,,,,71815.0
3898,264rWCFyjZuEzSxzjOm0j92KNhX,4T1BZ1HK8JU504781,36213.0,DDC,consumer,1,33853.0,36855.0,32867.0,35782.0,,34869.0,0.0,37000.0
3899,264RYrQIiU80u8qNqphEvxWMAsa,WVWVF7AU4HW179635,52795.0,DDC,consumer,1,32368.0,35242.0,31425.0,34216.0,,34750.0,,33339.0
3900,264SLRWUxtjUJNK60O9m0Njqw6W,1C4RJFLG7JC240002,41465.0,DDC,consumer,1,41702.0,45408.0,40487.0,44085.0,,42953.0,,42953.0
3901,264YUQcqgl0QlQ52LqmntjmhnnH,,100000.0,MQL,consumer,1,39731.0,43410.0,38574.0,42146.0,,,,40923.0
3902,264yWflWIbKexblkUUxkPCwtrZh,SALVP2BG8GH151650,126055.0,DDC,consumer,1,17253.0,18798.0,16750.0,18250.0,,25000.0,28000.0,26000.0
3903,2655fgUV7xgbaRRxVDWDNyH7W71,1C6RR7YT0HS501689,150048.0,DDC,consumer,1,23855.0,26832.0,23160.0,26050.0,,35000.0,38000.0,35000.0
3904,265dGo7D7d9R9vFg3ceSCKLN0mj,2C3CCABGXGH260386,140234.0,DDC,consumer,1,13534.0,14762.0,13400.0,14616.0,,19681.0,0.0,13805.0
3905,265eBKBvoTcXd36W2InoumjUQsk,YV4A22PM5J1202859,41194.0,DDC,consumer,1,49033.0,53389.0,47605.0,51834.0,,50504.0,0.0,52000.0
3906,265GLrXZQnEDsTBUVLIiVZyHGh5,,45600.0,MQL,consumer,1,22021.0,23978.0,21380.0,23280.0,,,,22682.0
3907,265ki6W4crfEyLhz8Je5aBkHXWT,,48000.0,MQL,consumer,1,20053.0,21831.0,19469.0,21195.0,,,,20655.0
